"V3","V4","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
56.796265,44.726563,-47.488403,8.752441,-8.69751,46.04187,28.723145,11.264038,-58.325195,-70.59021,20.593262,3.826904
60.598755,40.759277,-49.526978,5.426025,-8.69751,43.334961,28.723145,11.264038,-58.325195,-70.59021,20.593262,3.826904
60.598755,40.759277,-49.526978,5.426025,-8.69751,43.334961,26.73645,11.264038,-48.797607,-68.798828,21.02356,3.826904
60.598755,40.759277,-49.526978,5.426025,-12.194824,43.334961,26.73645,8.633423,-48.797607,-68.798828,21.02356,3.826904
61.505127,36.752319,-49.526978,2.105713,-12.194824,43.334961,26.73645,8.633423,-48.797607,-68.798828,21.02356,0.753784
61.505127,36.752319,-51.358032,2.105713,-12.194824,40.353394,25.354004,8.633423,-33.926392,-68.798828,20.996094,0.753784
61.505127,36.752319,-51.358032,2.105713,-15.893555,40.353394,25.354004,5.844116,-33.926392,-61.062622,20.996094,0.753784
61.505127,36.752319,-51.358032,-1.132202,-15.893555,40.353394,25.354004,5.844116,-33.926392,-61.062622,20.996094,-2.355957
60.961914,32.98645,-53.820801,-1.132202,-15.893555,37.252808,24.914551,5.844116,-15.914917,-61.062622,20.996094,-2.355957
60.961914,32.98645,-53.820801,-1.132202,-19.781494,37.252808,24.914551,5.844116,-15.914917,-46.826172,20.474243,-2.355957
60.961914,32.98645,-53.820801,-4.18396,-19.781494,37.252808,24.914551,2.966309,-15.914917,-46.826172,20.474243,-5.343628
59.823608,29.766846,-57.427979,-4.18396,-19.781494,34.255981,25.180054,2.966309,1.895142,-46.826172,20.474243,-5.343628
59.823608,29.766846,-57.427979,-4.18396,-23.712158,34.255981,25.180054,2.966309,1.895142,-27.444458,19.430542,-5.343628
59.823608,29.766846,-57.427979,-7.144165,-23.712158,34.255981,25.180054,-0.018311,1.895142,-27.444458,19.430542,-8.148193
58.279419,27.444458,-61.828613,-7.144165,-23.712158,31.719971,25.180054,-0.018311,16.607666,-27.444458,19.430542,-8.148193
58.279419,27.444458,-61.828613,-7.144165,-27.410889,31.719971,25.762939,-0.018311,16.607666,-5.74646,18.011475,-8.148193
58.279419,27.444458,-61.828613,-7.144165,-27.410889,31.719971,25.762939,-2.902222,16.607666,-5.74646,18.011475,-10.955811
56.268311,26.141357,-65.365601,-10.140991,-27.410889,29.888916,25.762939,-2.902222,16.607666,-5.74646,18.011475,-10.955811
56.268311,26.141357,-65.365601,-10.140991,-27.410889,29.888916,25.979614,-2.902222,26.434326,14.849854,16.220093,-10.955811
56.268311,26.141357,-65.365601,-10.140991,-30.74646,29.888916,25.979614,-5.74646,26.434326,14.849854,16.220093,-10.955811
53.662109,25.78125,-65.365601,-13.314819,-30.74646,29.888916,25.979614,-5.74646,26.434326,14.849854,16.220093,-13.95874
53.662109,25.78125,-65.579224,-13.314819,-30.74646,28.845215,25.57373,-5.74646,31.512451,14.849854,14.120483,-13.95874
53.662109,25.78125,-65.579224,-13.314819,-33.822632,28.845215,25.57373,-8.520508,31.512451,31.607056,14.120483,-13.95874
53.662109,25.78125,-65.579224,-16.656494,-33.822632,28.845215,25.57373,-8.520508,31.512451,31.607056,14.120483,-17.279053
50.488281,25.961304,-60.067749,-16.656494,-33.822632,28.378296,24.456787,-8.520508,33.129883,31.607056,14.120483,-17.279053
50.488281,25.961304,-60.067749,-16.656494,-37.026978,28.378296,24.456787,-8.520508,33.129883,43.1427,11.624146,-17.279053
50.488281,25.961304,-60.067749,-20.089722,-37.026978,28.378296,24.456787,-11.444092,33.129883,43.1427,11.624146,-20.782471
46.798706,26.196289,-47.702026,-20.089722,-37.026978,28.170776,22.976685,-11.444092,33.19397,43.1427,11.624146,-20.782471
46.798706,26.196289,-47.702026,-20.089722,-40.673828,28.170776,22.976685,-11.444092,33.19397,49.642944,8.847046,-20.782471
46.798706,26.196289,-47.702026,-23.443604,-40.673828,28.170776,22.976685,-14.520264,33.19397,49.642944,8.847046,-24.182129
42.681885,26.034546,-29.263306,-23.443604,-40.673828,27.816772,22.976685,-14.520264,33.02002,49.642944,8.847046,-24.182129
42.681885,26.034546,-29.263306,-23.443604,-44.818115,27.816772,21.350098,-14.520264,33.02002,52.279663,5.834961,-24.182129
42.681885,26.034546,-29.263306,-23.443604,-44.818115,27.816772,21.350098,-17.7948,33.02002,52.279663,5.834961,-27.18811
38.208008,25.283813,-7.427979,-26.687622,-44.818115,27.111816,21.350098,-17.7948,33.02002,52.279663,5.834961,-27.18811
38.208008,25.283813,-7.427979,-26.687622,-44.818115,27.111816,19.80896,-17.7948,33.172607,52.542114,2.816772,-27.18811
38.208008,25.283813,-7.427979,-26.687622,-49.023438,27.111816,19.80896,-21.014404,33.172607,52.542114,2.816772,-27.18811
33.612061,23.959351,-7.427979,-29.873657,-49.023438,27.111816,19.80896,-21.014404,33.172607,52.542114,2.816772,-29.800415
33.612061,23.959351,14.251709,-29.873657,-49.023438,25.961304,18.203735,-21.014404,33.248901,52.542114,-0.164795,-29.800415
33.612061,23.959351,14.251709,-29.873657,-52.709961,25.961304,18.203735,-24.087524,33.248901,51.541138,-0.164795,-29.800415
33.612061,23.959351,14.251709,-33.230591,-52.709961,25.961304,18.203735,-24.087524,33.248901,51.541138,-0.164795,-32.293701
29.25415,22.280884,32.48291,-33.230591,-52.709961,24.459839,16.497803,-24.087524,32.675171,51.541138,-0.164795,-32.293701
29.25415,22.280884,32.48291,-33.230591,-55.502319,24.459839,16.497803,-24.087524,32.675171,49.884033,-3.051758,-32.293701
29.25415,22.280884,32.48291,-36.813354,-55.502319,24.459839,16.497803,-26.855469,32.675171,49.884033,-3.051758,-35.140991
25.683594,20.376587,45.407104,-36.813354,-55.502319,22.714233,14.489746,-26.855469,30.853271,49.884033,-3.051758,-35.140991
25.683594,20.376587,45.407104,-36.813354,-57.675171,22.714233,14.489746,-26.855469,30.853271,47.683716,-6.002808,-35.140991
25.683594,20.376587,45.407104,-40.52124,-57.675171,22.714233,14.489746,-29.556274,30.853271,47.683716,-6.002808,-38.565063
23.287964,18.310547,52.838135,-40.52124,-57.675171,20.837402,14.489746,-29.556274,27.813721,47.683716,-6.002808,-38.565063
23.287964,18.310547,52.838135,-40.52124,-60.021973,20.837402,12.335205,-29.556274,27.813721,44.940186,-9.063721,-38.565063
23.287964,18.310547,52.838135,-40.52124,-60.021973,20.837402,12.335205,-32.333374,27.813721,44.940186,-9.063721,-42.407227
22.192383,15.966797,55.987549,-43.994141,-60.021973,18.826294,12.335205,-32.333374,27.813721,44.940186,-9.063721,-42.407227
22.192383,15.966797,55.987549,-43.994141,-60.021973,18.826294,9.970093,-32.333374,23.794556,41.629028,-12.310791,-42.407227
22.192383,15.966797,55.987549,-43.994141,-63.375854,18.826294,9.970093,-35.446167,23.794556,41.629028,-12.310791,-42.407227
22.055054,13.253784,55.987549,-46.942139,-63.375854,18.826294,9.970093,-35.446167,23.794556,41.629028,-12.310791,-46.060181
22.055054,13.253784,56.567383,-46.942139,-63.375854,16.717529,7.37915,-35.446167,19.381714,41.629028,-15.560913,-46.060181
22.055054,13.253784,56.567383,-46.942139,-67.63916,16.717529,7.37915,-38.735962,19.381714,37.838745,-15.560913,-46.060181
22.055054,13.253784,56.567383,-49.334717,-67.63916,16.717529,7.37915,-38.735962,19.381714,37.838745,-15.560913,-48.94104
22.280884,10.153198,56.09436,-49.334717,-67.63916,14.385986,4.483032,-38.735962,14.959717,37.838745,-15.560913,-48.94104
22.280884,10.153198,56.09436,-49.334717,-71.231079,14.385986,4.483032,-38.735962,14.959717,33.660889,-18.731689,-48.94104
22.280884,10.153198,56.09436,-51.644897,-71.231079,14.385986,4.483032,-41.983032,14.959717,33.660889,-18.731689,-50.906372
22.225952,6.826782,55.368042,-51.644897,-71.231079,11.804199,1.397705,-41.983032,10.934448,33.660889,-18.731689,-50.906372
22.225952,6.826782,55.368042,-51.644897,-71.896362,11.804199,1.397705,-41.983032,10.934448,29.238892,-21.688843,-50.906372
22.225952,6.826782,55.368042,-54.486084,-71.896362,11.804199,1.397705,-44.787598,10.934448,29.238892,-21.688843,-52.55127
21.566772,3.457642,54.611206,-54.486084,-71.896362,8.984375,1.397705,-44.787598,7.449341,29.238892,-21.688843,-52.55127
21.566772,3.457642,54.611206,-54.486084,-67.230225,8.984375,-1.876831,-44.787598,7.449341,24.743652,-24.591064,-52.55127
21.566772,3.457642,54.611206,-54.486084,-67.230225,8.984375,-1.876831,-47.189331,7.449341,24.743652,-24.591064,-54.815674
20.26062,0.222778,53.625488,-58.276367,-67.230225,6.054688,-1.876831,-47.189331,7.449341,24.743652,-24.591064,-54.815674
20.26062,0.222778,53.625488,-58.276367,-67.230225,6.054688,-5.065918,-47.189331,4.766846,20.513916,-27.593994,-54.815674
20.26062,0.222778,53.625488,-58.276367,-55.709839,6.054688,-5.065918,-49.420166,4.766846,20.513916,-27.593994,-54.815674
18.563843,-2.923584,53.625488,-62.420654,-55.709839,6.054688,-5.065918,-49.420166,4.766846,20.513916,-27.593994,-58.343506
18.563843,-2.923584,52.209473,-62.420654,-55.709839,3.137207,-8.151245,-49.420166,2.902222,20.513916,-30.92041,-58.343506
18.563843,-2.923584,52.209473,-62.420654,-37.850952,3.137207,-8.151245,-52.120972,2.902222,16.940308,-30.92041,-58.343506
18.563843,-2.923584,52.209473,-65.322876,-37.850952,3.137207,-8.151245,-52.120972,2.902222,16.940308,-30.92041,-62.582397
16.68396,-6.091309,50.192261,-65.322876,-37.850952,0.344849,-11.038208,-52.120972,1.916504,16.940308,-30.92041,-62.582397
16.68396,-6.091309,50.192261,-65.322876,-16.177368,0.344849,-11.038208,-52.120972,1.916504,14.453125,-34.484863,-62.582397
16.68396,-6.091309,50.192261,-65.097046,-16.177368,0.344849,-11.038208,-55.46875,1.916504,14.453125,-34.484863,-65.615845
14.691162,-9.457397,47.521973,-65.097046,-16.177368,-2.340698,-13.983154,-55.46875,1.461792,14.453125,-34.484863,-65.615845
14.691162,-9.457397,47.521973,-65.097046,5.578613,-2.340698,-13.983154,-55.46875,1.461792,13.22937,-38.095093,-65.615845
14.691162,-9.457397,47.521973,-59.875488,5.578613,-2.340698,-13.983154,-59.066772,1.461792,13.22937,-38.095093,-64.614868
12.442017,-13.006592,44.161987,-59.875488,5.578613,-4.992676,-13.983154,-59.066772,1.165771,13.22937,-38.095093,-64.614868
12.442017,-13.006592,44.161987,-59.875488,23.962402,-4.992676,-17.095947,-59.066772,1.165771,13.15918,-41.363525,-64.614868
12.442017,-13.006592,44.161987,-59.875488,23.962402,-4.992676,-17.095947,-61.425781,1.165771,13.15918,-41.363525,-57.119751
9.805298,-16.586304,40.188599,-48.867798,23.962402,-7.794189,-17.095947,-61.425781,1.165771,13.15918,-41.363525,-57.119751
9.805298,-16.586304,40.188599,-48.867798,23.962402,-7.794189,-20.46814,-61.425781,0.424194,13.812256,-44.250488,-57.119751
9.805298,-16.586304,40.188599,-48.867798,36.843872,-7.794189,-20.46814,-60.635376,0.424194,13.812256,-44.250488,-57.119751
6.735229,-19.927979,40.188599,-32.992554,36.843872,-7.794189,-20.46814,-60.635376,0.424194,13.812256,-44.250488,-42.25769
6.735229,-19.927979,35.81543,-32.992554,36.843872,-10.800171,-23.910522,-60.635376,-1.068115,13.812256,-46.92688,-42.25769
6.735229,-19.927979,35.81543,-32.992554,44.030762,-10.800171,-23.910522,-54.830933,-1.068115,14.663696,-46.92688,-42.25769
6.735229,-19.927979,35.81543,-14.529419,44.030762,-10.800171,-23.910522,-54.830933,-1.068115,14.663696,-46.92688,-21.484375
3.427124,-22.93396,31.506348,-14.529419,44.030762,-13.998413,-27.154541,-54.830933,-3.50647,14.663696,-46.92688,-21.484375
3.427124,-22.93396,31.506348,-14.529419,46.743774,-13.998413,-27.154541,-54.830933,-3.50647,15.234375,-49.972534,-21.484375
3.427124,-22.93396,31.506348,3.509521,46.743774,-13.998413,-27.154541,-43.417358,-3.50647,15.234375,-49.972534,1.858521
0.079346,-25.674438,27.801514,3.509521,46.743774,-17.205811,-30.007935,-43.417358,-6.63147,15.234375,-49.972534,1.858521
0.079346,-25.674438,27.801514,3.509521,46.813965,-17.205811,-30.007935,-43.417358,-6.63147,15.316772,-53.729248,1.858521
0.079346,-25.674438,27.801514,18.637085,46.813965,-17.205811,-30.007935,-27.191162,-6.63147,15.316772,-53.729248,23.657227
-3.140259,-28.494263,25.201416,18.637085,46.813965,-20.269775,-30.007935,-27.191162,-10.217285,15.316772,-53.729248,23.657227
-3.140259,-28.494263,25.201416,18.637085,45.724487,-20.269775,-32.626343,-27.191162,-10.217285,14.846802,-58.062744,23.657227
-3.140259,-28.494263,25.201416,18.637085,45.724487,-20.269775,-32.626343,-8.599854,-10.217285,14.846802,-58.062744,40.661621
-6.323242,-31.640625,23.828125,29.519653,45.724487,-23.141479,-32.626343,-8.599854,-10.217285,14.846802,-58.062744,40.661621
-6.323242,-31.640625,23.828125,29.519653,45.724487,-23.141479,-35.327148,-8.599854,-13.882446,13.928223,-61.87439,40.661621
-6.323242,-31.640625,23.828125,29.519653,44.219971,-23.141479,-35.327148,9.463501,-13.882446,13.928223,-61.87439,40.661621
-9.649658,-35.171509,23.828125,36.309814,44.219971,-23.141479,-35.327148,9.463501,-13.882446,13.928223,-61.87439,51.391602
-9.649658,-35.171509,23.428345,36.309814,44.219971,-26.013184,-38.522339,9.463501,-17.58728,13.928223,-63.470459,51.391602
-9.649658,-35.171509,23.428345,36.309814,42.327881,-26.013184,-38.522339,24.304199,-17.58728,12.606812,-63.470459,51.391602
-9.649658,-35.171509,23.428345,40.12146,42.327881,-26.013184,-38.522339,24.304199,-17.58728,12.606812,-63.470459,56.378174
-13.278198,-38.772583,23.416138,40.12146,42.327881,-29.098511,-42.111206,24.304199,-21.228027,12.606812,-63.470459,56.378174
-13.278198,-38.772583,23.416138,40.12146,39.846802,-29.098511,-42.111206,24.304199,-21.228027,10.931396,-60.916138,56.378174
-13.278198,-38.772583,23.416138,42.422485,39.846802,-29.098511,-42.111206,34.588623,-21.228027,10.931396,-60.916138,57.373047
-17.123413,-42.025757,23.205566,42.422485,39.846802,-32.568359,-45.794678,34.588623,-24.859619,10.931396,-60.916138,57.373047
-17.123413,-42.025757,23.205566,42.422485,36.59668,-32.568359,-45.794678,34.588623,-24.859619,8.901978,-53.103638,57.373047
-17.123413,-42.025757,23.205566,44.25354,36.59668,-32.568359,-45.794678,40.252686,-24.859619,8.901978,-53.103638,56.37207
-20.962524,-44.674683,22.402954,44.25354,36.59668,-36.236572,-45.794678,40.252686,-28.210449,8.901978,-53.103638,56.37207
-20.962524,-44.674683,22.402954,44.25354,32.69043,-36.236572,-48.913574,40.252686,-28.210449,6.613159,-40.057373,56.37207
-20.962524,-44.674683,22.402954,44.25354,32.69043,-36.236572,-48.913574,42.468262,-28.210449,6.613159,-40.057373,54.702759
-24.484253,-46.951294,21.005249,46.112061,32.69043,-39.718628,-48.913574,42.468262,-28.210449,6.613159,-40.057373,54.702759
-24.484253,-46.951294,21.005249,46.112061,32.69043,-39.718628,-51.333618,42.468262,-31.002808,4.141235,-23.31543,54.702759
-24.484253,-46.951294,21.005249,46.112061,28.347778,-39.718628,-51.333618,42.599487,-31.002808,4.141235,-23.31543,54.702759
-27.658081,-49.420166,21.005249,47.869873,28.347778,-39.718628,-51.333618,42.599487,-31.002808,4.141235,-23.31543,52.868652
-27.658081,-49.420166,19.192505,47.869873,28.347778,-42.584229,-53.311157,42.599487,-32.733154,4.141235,-5.206299,52.868652
-27.658081,-49.420166,19.192505,47.869873,23.825073,-42.584229,-53.311157,41.918945,-32.733154,1.586914,-5.206299,52.868652
-27.658081,-49.420166,19.192505,49.252319,23.825073,-42.584229,-53.311157,41.918945,-32.733154,1.586914,-5.206299,50.671387
-30.648804,-52.658081,17.218018,49.252319,23.825073,-44.784546,-55.841064,41.918945,-33.325195,1.586914,-5.206299,50.671387
-30.648804,-52.658081,17.218018,49.252319,19.314575,-44.784546,-55.841064,41.918945,-33.325195,-1.083374,11.727905,50.671387
-30.648804,-52.658081,17.218018,49.957275,19.314575,-44.784546,-55.841064,40.896606,-33.325195,-1.083374,11.727905,47.842407
-33.810425,-56.506348,15.133667,49.957275,19.314575,-46.722412,-59.457397,40.896606,-32.888794,-1.083374,11.727905,47.842407
-33.810425,-56.506348,15.133667,49.957275,15.048218,-46.722412,-59.457397,40.896606,-32.888794,-3.918457,25.735474,47.842407
-33.810425,-56.506348,15.133667,49.893188,15.048218,-46.722412,-59.457397,39.654541,-32.888794,-3.918457,25.735474,44.235229
-37.29248,-59.832764,12.850952,49.893188,15.048218,-49.145508,-59.457397,39.654541,-32.104492,-3.918457,25.735474,44.235229
-37.29248,-59.832764,12.850952,49.893188,11.294556,-49.145508,-63.882446,39.654541,-32.104492,-7.009888,36.016846,44.235229
-37.29248,-59.832764,12.850952,49.893188,11.294556,-49.145508,-63.882446,37.872314,-32.104492,-7.009888,36.016846,39.996338
-40.933228,-60.571289,10.202026,49.06311,11.294556,-52.46582,-63.882446,37.872314,-32.104492,-7.009888,36.016846,39.996338
-40.933228,-60.571289,10.202026,49.06311,11.294556,-52.46582,-67.034912,37.872314,-31.604004,-10.302734,42.919922,39.996338
-40.933228,-60.571289,10.202026,49.06311,8.444214,-52.46582,-67.034912,35.446167,-31.604004,-10.302734,42.919922,39.996338
-44.271851,-56.549072,10.202026,47.570801,8.444214,-52.46582,-67.034912,35.446167,-31.604004,-10.302734,42.919922,35.336304
-44.271851,-56.549072,7.168579,47.570801,8.444214,-56.332397,-66.897583,35.446167,-31.958008,-10.302734,47.213745,35.336304
-44.271851,-56.549072,7.168579,47.570801,6.729126,-56.332397,-66.897583,32.281494,-31.958008,-13.665771,47.213745,35.336304
-44.271851,-56.549072,7.168579,45.498657,6.729126,-56.332397,-66.897583,32.281494,-31.958008,-13.665771,47.213745,30.505371
-46.969604,-46.401978,3.863525,45.498657,6.729126,-59.231567,-60.961914,32.281494,-33.111572,-13.665771,47.213745,30.505371
-46.969604,-46.401978,3.863525,45.498657,6.185913,-59.231567,-60.961914,32.281494,-33.111572,-16.912842,49.893188,30.505371
-46.969604,-46.401978,3.863525,43.09082,6.185913,-59.231567,-60.961914,28.649902,-33.111572,-16.912842,49.893188,25.686646
-49.069214,-30.456543,0.552368,43.09082,6.185913,-58.984375,-48.199463,28.649902,-34.759521,-16.912842,49.893188,25.686646
-49.069214,-30.456543,0.552368,43.09082,6.47583,-58.984375,-48.199463,28.649902,-34.759521,-20.016479,51.547241,25.686646
-49.069214,-30.456543,0.552368,40.615845,6.47583,-58.984375,-48.199463,24.740601,-34.759521,-20.016479,51.547241,21.212769
-51.184082,-10.736084,-2.62146,40.615845,6.47583,-53.52478,-48.199463,24.740601,-36.312866,-20.016479,51.547241,21.212769
-51.184082,-10.736084,-2.62146,40.615845,7.073975,-53.52478,-29.528809,24.740601,-36.312866,-23.077393,52.554321,21.212769
-51.184082,-10.736084,-2.62146,40.615845,7.073975,-53.52478,-29.528809,20.974731,-36.312866,-23.077393,52.554321,17.468262
-54.013062,9.542847,-5.6427,38.470459,7.073975,-42.004395,-29.528809,20.974731,-36.312866,-23.077393,52.554321,17.468262
-54.013062,9.542847,-5.6427,38.470459,7.073975,-42.004395,-8.093262,20.974731,-37.677002,-26.345825,52.954102,17.468262
-54.013062,9.542847,-5.6427,38.470459,7.415771,-42.004395,-8.093262,17.590332,-37.677002,-26.345825,52.954102,17.468262
-57.806396,27.218628,-5.6427,36.904907,7.415771,-42.004395,-8.093262,17.590332,-37.677002,-26.345825,52.954102,14.920044
-57.806396,27.218628,-8.700562,36.904907,7.415771,-25.314331,12.289429,17.590332,-39.041138,-26.345825,52.844238,14.920044
-57.806396,27.218628,-8.700562,36.904907,7.177734,-25.314331,12.289429,15.011597,-39.041138,-29.910278,52.844238,14.920044
