"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40"
-1.808194,25.98764,7.759213,-26.784161,35.957885,-14.799725,-12.483406,-7.1458,67.479972,7.154955,34.145113,-42.796979,23.77203,-24.367132,-14.799725,7.356374,-16.914626,47.035935,11.888304,-7.04509,-45.113298,-5.534447,-2.009613,9.571984,-9.159991,19.44152,-7.347219,8.967727,-12.181277,-8.757153,8.36347,-6.843671,-15.504692,-20.741589,-38.567178,17.930877,2.220188,17.830167,5.040055,20.247196
-2.613871,26.692607,3.227283,-24.065003,35.957885,-9.2607,-10.771344,-12.382696,65.76791,5.745022,35.957885,-45.818265,21.455711,-23.662165,-15.504692,6.248569,-21.748684,49.150835,11.787594,-3.721676,-46.221103,-17.216754,-1.103227,13.600366,-14.598306,23.77203,-6.037995,4.335088,-11.979858,-5.534447,3.93225,-10.569925,-15.303273,-23.762875,-44.408331,19.844358,-0.196841,26.994736,4.032959,20.045777
-0.398261,27.095445,0.004578,-24.669261,34.346532,-11.67773,-12.986954,-15.303273,61.840238,6.349279,30.821698,-52.666514,23.469902,-20.741589,-14.699016,6.449988,-20.540169,49.251545,10.780499,0.205997,-49.846647,-7.750057,0.508125,11.284047,-10.469215,26.491188,-4.82948,-6.440833,-10.872053,-1.203937,0.205997,-15.706111,-17.216754,-23.561456,-44.408331,24.376287,4.737926,37.468528,5.342183,20.247196
2.119478,30.720989,-3.419547,-27.589838,36.260014,-16.612497,-14.195468,-17.518883,60.833143,2.320897,30.217441,-56.594186,21.959258,-20.137331,-10.267796,5.241474,-22.352941,46.733806,13.499657,3.126574,-49.343099,-7.04509,-0.801099,17.528038,-6.541543,25.886931,-4.93019,-2.110323,-12.281987,4.435798,-0.49897,-23.360037,-22.151522,-27.589838,-46.321813,23.671321,7.054246,36.260014,6.651408,21.55642
5.342183,29.915312,-8.455024,-22.050813,38.475624,-19.432364,-14.195468,-15.706111,59.624628,-0.398261,28.606088,-58.507668,17.1252,-17.921721,-9.059281,4.335088,-17.317464,44.618906,11.787594,1.414511,-50.954452,-5.433738,-1.203937,13.902495,-3.117418,25.383383,-2.81529,-7.951476,-10.469215,-0.297551,-0.398261,-26.582742,-22.55436,-26.079194,-39.171435,23.369192,12.79469,31.828794,10.075532,21.455711
9.672694,26.08835,-10.167086,-13.591211,39.2813,-24.367132,-15.605402,-18.425269,55.596246,3.428702,28.706798,-61.730373,16.823072,-15.90753,-7.850767,1.61593,-18.12314,43.71252,8.26276,3.83154,-49.24239,-6.440833,-2.513161,11.686885,3.025864,27.901121,-5.735866,-11.47631,-8.857862,-3.822385,0.810254,-31.920348,-20.33875,-25.575647,-29.906157,26.08835,21.254292,29.008926,13.902495,22.059968
14.808881,23.067063,-13.89334,-6.440833,46.028839,-26.98558,-12.886244,-16.411078,56.099794,8.26276,22.664225,-66.363012,17.830167,-12.886244,-5.232319,1.011673,-10.167086,42.201877,0.810254,8.162051,-47.933166,-12.281987,-0.801099,16.218814,7.356374,27.901121,0.407416,-7.347219,-5.534447,-7.649348,3.529412,-36.955825,-16.108949,-23.561456,-21.950103,25.886931,7.859922,24.174868,13.398947,22.362097
20.952163,23.570611,-9.562829,-6.541543,42.906844,-28.395514,-13.087663,-16.813916,53.380636,12.593271,16.319524,-74.721904,19.34081,-9.2607,-1.707485,0.608835,-3.419547,40.489815,4.435798,15.916686,-44.005493,-8.152895,2.623026,13.902495,4.939345,28.706798,4.133669,-7.447929,-7.850767,-11.174182,2.623026,-36.552987,-9.663539,-20.33875,-9.562829,30.116731,4.234379,31.828794,17.930877,24.275578
20.448615,21.55642,-7.24651,-5.534447,43.813229,-32.021058,-15.202564,-17.619593,54.891279,14.406042,12.79469,-80.16022,17.729457,-10.066377,0.810254,-0.297551,-3.721676,37.669947,3.93225,17.427329,-40.581369,-13.79263,2.623026,14.708171,10.57908,24.779126,3.025864,-5.131609,-9.36141,-12.181277,4.335088,-37.560082,-5.433738,-18.425269,-2.412451,29.512474,-2.513161,37.770657,22.059968,24.174868
23.369192,15.815976,-5.131609,-1.405356,44.618906,-38.667887,-14.598306,-25.978485,56.90547,14.204623,8.967727,-77.94461,15.111009,-10.670634,6.248569,-0.297551,-4.628061,38.173495,6.651408,15.513847,-38.667887,-9.2607,-0.096132,13.197528,6.349279,21.355001,7.054246,-3.721676,-9.562829,-13.591211,3.025864,-34.135958,0.105287,-13.69192,4.637217,30.720989,-11.879149,33.138018,23.973449,20.952163
27.699702,8.162051,-6.541543,0.105287,42.504005,-42.696269,-14.094759,-36.653697,59.22179,11.082628,1.71664,-77.642481,8.162051,-19.130236,8.26276,0.205997,-9.764248,41.295491,3.227283,16.520943,-37.862211,-6.440833,-2.513161,11.384756,4.838636,24.275578,1.313802,-3.016709,-6.642252,-8.757153,0.508125,-27.08629,7.154955,-9.059281,3.730831,34.044404,-9.36141,39.684138,23.570611,17.830167
33.540856,2.522316,-6.340124,1.918059,43.71252,-46.825361,-8.757153,-45.012589,64.962234,15.0103,-2.311742,-75.930419,8.36347,-27.690547,6.349279,-0.49897,-13.89334,40.892653,2.018769,15.815976,-34.438087,-9.36141,-5.433738,7.658503,9.672694,25.886931,6.248569,7.557793,-3.520256,-7.649348,1.313802,-24.165713,8.36347,-6.944381,-3.520256,32.936599,-5.131609,32.433051,26.189059,15.513847
34.447242,4.939345,1.817349,1.817349,38.979171,-45.415427,1.414511,-47.328908,66.573587,17.830167,-7.548638,-71.29778,3.126574,-38.466468,4.032959,-1.405356,-16.00824,37.569238,-0.096132,17.326619,-30.812543,-3.923095,-7.750057,10.981918,-0.700389,26.289769,8.36347,14.506752,-1.707485,-8.455024,-4.93019,-18.12314,9.269856,-6.138705,-8.152895,30.016022,-2.110323,45.021744,24.577706,13.298238
31.224536,3.529412,4.435798,4.838636,33.540856,-47.530327,4.435798,-37.761502,63.955138,19.945067,-10.368505,-66.86656,6.651408,-45.516136,-3.419547,-4.728771,-14.598306,38.677043,-1.707485,12.291142,-26.683452,-5.131609,-9.059281,12.492561,7.557793,22.865644,5.543603,13.197528,-0.49897,-8.857862,-8.757153,-13.69192,7.255665,-4.93019,-14.396887,31.123827,7.457084,37.871366,22.362097,14.506752
25.383383,2.623026,2.220188,9.068437,30.720989,-49.947356,3.83154,-36.351568,65.465782,15.0103,-13.389792,-61.428245,12.391852,-44.509041,-6.944381,-5.937285,-10.569925,42.504005,0.709544,6.550698,-26.582742,-8.757153,-9.36141,19.542229,2.320897,21.65713,8.36347,22.160677,-0.49897,-9.764248,-11.073472,-15.202564,5.745022,-4.82948,-19.230945,30.116731,2.220188,31.627375,22.966354,15.815976
21.65713,0.910964,0.910964,11.183337,27.196155,-45.818265,3.730831,-28.294804,65.264362,10.47837,-24.065003,-63.241016,6.248569,-48.336004,-11.67773,-5.735866,-10.771344,45.223163,1.71664,-4.023804,-24.568551,-5.836576,-10.167086,26.08835,5.342183,21.55642,9.874113,20.549325,-2.412451,-5.0309,-8.857862,-9.864958,3.327993,-7.750057,-22.55436,29.915312,0.407416,23.167773,20.448615,17.528038
20.549325,2.723735,4.536507,12.996109,20.650034,-47.631037,3.730831,-16.00824,65.062943,11.686885,-32.222477,-58.709087,6.550698,-48.134585,-17.518883,-9.663539,-11.979858,47.640192,9.370565,-13.994049,-19.935912,-13.289082,-13.389792,23.469902,11.686885,23.87274,13.096818,23.369192,-2.211032,-1.808194,-6.239414,-7.951476,1.112383,-11.879149,-22.957199,26.591897,4.838636,18.434424,18.736553,18.635843
16.017395,1.817349,8.665598,13.398947,16.218814,-46.422522,9.874113,2.623026,66.372167,10.780499,-35.646601,-54.076448,-0.700389,-44.81117,-17.619593,-10.771344,-15.706111,46.129549,3.83154,-24.367132,-13.289082,-12.181277,-16.209659,24.980545,12.69398,23.469902,14.204623,23.369192,2.723735,0.105287,-5.836576,-9.2607,-3.016709,-16.108949,-18.727398,20.549325,5.442893,38.072785,14.708171,14.406042
15.211719,2.018769,10.075532,13.902495,7.557793,-51.558709,11.686885,21.65713,64.458686,8.967727,-44.307622,-47.832456,-3.822385,-36.754406,-19.835203,-12.181277,-12.886244,47.237354,4.032959,-23.158618,-7.24651,-15.605402,-16.108949,24.577706,16.420233,23.067063,12.089723,19.44152,6.752117,-0.59968,-1.808194,-8.253605,-4.426642,-14.900435,-17.518883,17.326619,8.867018,38.173495,9.672694,15.0103
14.305333,-2.009613,7.557793,11.183337,5.140764,-49.14168,8.766308,29.008926,66.070039,8.867018,-50.652323,-43.501946,-1.908904,-28.496223,-20.842298,-12.785535,-7.04509,46.431678,6.14786,-19.633784,-0.49897,-19.029526,-16.108949,24.678416,23.973449,26.289769,12.190433,19.038682,11.284047,1.515221,0.709544,-11.778439,-7.04509,-12.584115,-13.591211,13.701076,13.600366,38.979171,8.967727,12.895399
14.808881,-7.447929,6.651408,17.427329,-1.304646,-48.235294,7.658503,31.325246,63.955138,10.780499,-54.378576,-39.070726,-2.71458,-25.877775,-21.245136,-11.375601,-5.534447,42.906844,10.176242,-16.813916,5.946441,-10.469215,-17.720302,24.678416,27.196155,25.081254,11.787594,10.47837,11.787594,-0.196841,3.83154,-12.684825,-4.728771,-10.267796,-9.2607,14.003204,16.420233,21.052872,6.349279,12.291142
13.600366,-7.24651,11.989013,19.240101,-7.951476,-44.81117,11.284047,29.109636,60.027466,11.082628,-62.838178,-30.510414,-3.318837,-24.971389,-21.547265,-11.57702,-11.375601,39.583429,9.471275,-9.159991,7.154955,-6.239414,-18.425269,20.247196,27.901121,22.764935,11.787594,1.71664,11.989013,-3.520256,5.946441,-14.799725,0.205997,-8.857862,-1.707485,12.593271,15.312428,21.052872,-3.721676,9.874113
13.600366,-11.073472,7.557793,16.923781,-10.771344,-45.012589,15.513847,29.814603,58.516823,13.096818,-59.917601,-26.079194,-3.822385,-26.381323,-16.310369,-7.850767,-19.432364,38.878462,5.342183,2.119478,9.672694,-4.628061,-20.43946,15.614557,33.540856,23.671321,10.276951,-1.405356,13.600366,-6.037995,10.981918,-17.518883,1.817349,-14.799725,5.241474,14.607462,16.722362,24.376287,-7.347219,9.571984
13.600366,-10.368505,10.276951,11.082628,-16.813916,-44.509041,14.708171,31.325246,58.516823,11.384756,-56.896315,-20.741589,-6.340124,-28.194095,-14.900435,-3.721676,-23.863584,33.641565,2.522316,21.153582,10.075532,-7.04509,-19.835203,10.881208,26.692607,26.793316,10.47837,-4.023804,16.823072,-12.986954,10.57908,-16.914626,4.939345,-17.116045,9.068437,15.413138,11.787594,25.98764,-10.167086,11.586175
17.326619,-9.36141,16.722362,4.637217,-15.202564,-45.717556,16.520943,36.058595,57.912566,13.801785,-62.133211,-19.331655,-10.569925,-26.482033,-14.094759,-6.340124,-23.964294,31.627375,-0.096132,27.699702,12.996109,-2.613871,-21.647974,4.737926,34.85008,24.074159,7.356374,-6.742962,15.111009,-11.174182,11.485466,-17.619593,6.449988,-16.209659,11.989013,19.038682,9.773403,14.204623,-6.340124,15.211719
17.024491,-12.483406,13.499657,-2.110323,-19.935912,-45.012589,15.413138,43.108263,57.00618,18.333715,-58.00412,-14.195468,-11.67773,-26.683452,-9.059281,-8.253605,-18.626688,28.807507,-4.426642,28.001831,17.830167,-3.822385,-21.849394,3.327993,36.159304,24.275578,6.651408,-11.879149,16.420233,-13.087663,5.040055,-19.633784,10.176242,-17.418174,10.47837,23.369192,3.227283,14.607462,-6.440833,16.118105
14.808881,-13.490501,16.722362,-17.015335,-22.050813,-42.796979,20.952163,45.726711,53.582055,18.535134,-54.781415,-12.785535,-14.396887,-22.65507,-5.0309,-11.778439,-20.640879,27.196155,-9.2607,21.55642,21.455711,-7.24651,-21.043717,0.205997,23.87274,20.952163,5.241474,-7.850767,14.204623,-14.799725,3.126574,-24.467842,13.600366,-14.799725,9.269856,24.879835,-9.159991,18.132296,-8.152895,13.902495
12.996109,-16.713207,13.701076,-26.079194,-23.460746,-45.516136,21.254292,49.755093,51.366445,18.736553,-55.284962,-6.340124,-14.296178,-23.964294,0.508125,-9.864958,-17.921721,26.894026,-10.670634,21.55642,21.55642,0.709544,-18.727398,-1.203937,23.671321,20.448615,6.14786,-9.059281,10.881208,-13.591211,3.428702,-26.280613,14.607462,-13.289082,2.421607,25.584802,-15.90753,11.284047,-5.836576,12.69398
7.255665,-21.245136,15.312428,-40.581369,-21.647974,-55.083543,23.268482,49.855802,51.567864,19.038682,-56.594186,-8.354315,-16.108949,-22.352941,1.817349,-8.656443,-17.518883,24.678416,-10.167086,18.031586,24.074159,1.011673,-13.69192,-4.82948,12.391852,21.959258,4.838636,-8.455024,13.499657,-10.267796,1.515221,-27.186999,13.096818,-12.584115,-4.628061,25.886931,-29.402609,7.960632,-3.318837,11.686885
9.974823,-19.734493,22.764935,-37.560082,-23.259327,-51.35729,28.505379,52.071412,50.862898,15.413138,-57.90341,-7.649348,-17.418174,-11.979858,-3.721676,-7.447929,-20.540169,23.369192,-7.548638,13.902495,20.448615,5.040055,-12.785535,-4.023804,9.169146,16.218814,-1.707485,-5.735866,13.902495,-6.138705,3.025864,-29.805448,11.082628,-8.958572,-13.389792,21.355001,-31.114672,-7.24651,-4.82948,14.90959
5.241474,-18.22385,24.476997,-36.351568,-21.043717,-44.408331,31.728084,51.467155,52.071412,11.485466,-55.88922,-10.569925,-18.324559,-6.843671,-4.124514,-4.728771,-19.533074,25.383383,-9.159991,9.773403,23.570611,4.939345,-11.778439,-4.124514,9.974823,15.312428,-3.620966,-10.267796,18.132296,-4.628061,2.522316,-31.819638,8.061341,-13.591211,-21.849394,16.218814,-33.73312,-5.735866,-12.886244,15.0103
0.306706,-14.900435,22.764935,-36.351568,-19.432364,-38.768597,34.95079,49.150835,50.661479,10.679789,-52.867933,-12.483406,-19.230945,-3.721676,-5.937285,-1.908904,-16.713207,26.894026,-6.138705,7.960632,25.484092,2.623026,-13.188373,-1.405356,-6.138705,15.211719,-8.052186,-6.541543,19.44152,-2.513161,2.320897,-28.999771,3.93225,-15.806821,-27.186999,14.003204,-33.028153,-6.037995,-14.598306,14.607462
-2.412451,-25.273518,23.369192,-26.179904,-16.511788,-35.243763,39.986267,53.582055,47.841611,6.14786,-56.997025,-8.857862,-14.094759,-2.81529,-11.073472,2.421607,-15.202564,26.491188,-6.340124,7.859922,27.196155,1.414511,-13.289082,-2.81529,-5.0309,12.492561,-4.426642,-2.613871,17.22591,-4.728771,1.112383,-28.697643,2.018769,-15.504692,-25.978485,13.398947,-29.704738,-6.239414,-17.216754,13.197528
-7.04509,-31.4168,22.059968,-13.490501,-11.274891,-41.991302,49.755093,53.582055,45.626001,4.133669,-61.428245,-14.296178,-14.799725,-2.211032,-12.281987,1.414511,-15.605402,27.800412,-8.253605,6.248569,30.318151,-7.347219,-9.864958,-2.211032,-11.375601,11.586175,-4.124514,1.817349,15.715267,0.810254,1.011673,-25.273518,-1.002518,-14.396887,-19.029526,13.902495,-33.330282,0.407416,-12.382696,15.0103
-8.253605,-62.43534,25.584802,2.925154,-12.584115,-36.552987,55.092698,55.193408,44.417487,4.435798,-58.809796,-11.67773,-10.771344,1.414511,-16.813916,3.227283,-16.511788,25.98764,-10.167086,5.946441,27.196155,-12.080568,-10.066377,1.918059,-12.281987,7.960632,-5.232319,9.571984,15.0103,1.213092,0.205997,-25.072099,-4.023804,-11.47631,-14.396887,15.0103,-24.165713,4.032959,-14.598306,16.118105
-6.742962,-94.360266,29.814603,10.47837,-6.541543,-33.73312,54.79057,51.970703,42.101167,1.213092,-55.587091,-14.195468,-9.159991,3.83154,-14.799725,7.356374,-15.001144,26.591897,-6.944381,4.838636,25.685511,-10.469215,-9.764248,0.709544,-12.382696,6.349279,-4.225223,12.895399,14.406042,-2.81529,1.213092,-29.100481,-3.620966,-10.167086,-10.771344,12.69398,-20.43946,1.71664,-15.101854,18.937972
-4.225223,-95.468071,31.728084,11.686885,-2.915999,-22.55436,52.071412,46.834516,40.288395,2.824445,-48.839551,-14.094759,-7.24651,-0.801099,-10.569925,10.075532,-12.281987,22.563516,-4.628061,4.435798,22.966354,-0.196841,-10.267796,2.421607,-11.979858,3.93225,-5.333028,12.79469,13.197528,-7.548638,1.918059,-26.381323,-4.225223,-10.368505,-9.159991,16.722362,-15.303273,0.608835,-12.886244,20.952163
-0.398261,-90.936141,30.116731,5.543603,-2.613871,-14.900435,52.57496,45.82742,31.929503,2.522316,-38.06363,-12.281987,-0.901808,-2.110323,-13.591211,9.571984,-14.396887,23.570611,-2.311742,2.220188,23.369192,-3.016709,-8.253605,-1.606775,-11.073472,4.234379,-4.325933,12.492561,12.79469,-10.569925,2.119478,-27.388418,-0.700389,-8.455024,-3.822385,23.469902,-10.771344,-0.901808,-14.799725,20.448615
2.220188,-57.90341,24.980545,1.414511,-4.325933,-5.836576,51.668574,47.035935,28.30396,0.608835,-31.718929,-7.750057,3.93225,-5.333028,-12.483406,14.406042,-15.101854,21.153582,-2.613871,2.220188,23.469902,-3.520256,-4.728771,-2.211032,-2.009613,7.154955,-9.36141,10.780499,10.47837,-11.073472,3.730831,-25.676356,1.112383,-4.225223,3.227283,25.886931,-8.052186,5.140764,-15.403983,20.851453
1.61593,-35.747311,24.275578,-2.311742,-2.915999,-8.958572,50.157931,46.633097,24.980545,3.025864,-27.186999,-3.318837,7.054246,-7.04509,-5.0309,16.118105,-13.389792,18.132296,-6.642252,0.709544,22.160677,-5.333028,-5.131609,-3.822385,6.449988,4.234379,-12.785535,7.759213,7.658503,-13.994049,4.234379,-25.172808,4.838636,-2.412451,9.471275,30.318151,0.306706,6.248569,-15.90753,19.542229
3.529412,-35.94873,20.650034,-6.440833,-4.124514,-5.0309,48.14374,46.230259,20.045777,7.658503,-27.08629,1.817349,12.190433,-4.225223,0.004578,19.844358,-12.281987,12.492561,-4.527352,3.630121,19.139391,-4.124514,-3.218128,-7.850767,5.543603,4.032959,-13.490501,-1.304646,4.939345,-12.986954,5.745022,-27.690547,9.672694,0.407416,15.111009,29.109636,4.133669,2.925154,-10.872053,21.355001
5.543603,0.004578,20.045777,-2.412451,-7.548638,-2.71458,48.647288,43.511101,17.427329,12.895399,-31.215381,5.442893,18.132296,-4.628061,11.384756,20.851453,-12.382696,8.36347,-3.822385,0.004578,19.139391,-1.908904,-4.023804,-7.24651,12.996109,1.918059,-8.857862,-4.82948,0.910964,-15.403983,6.550698,-28.395514,9.471275,-0.398261,16.520943,29.109636,2.119478,5.644312,-11.979858,25.886931
8.36347,24.476997,15.312428,-5.0309,-11.073472,1.515221,45.82742,44.014649,14.406042,14.808881,-26.884871,4.939345,20.549325,-5.836576,17.427329,19.945067,-11.274891,4.637217,-4.426642,0.105287,16.722362,-12.181277,-3.620966,-6.541543,3.428702,2.723735,-6.239414,-9.2607,0.004578,-11.274891,5.745022,-27.992676,10.881208,3.730831,14.305333,30.116731,5.140764,17.427329,-10.569925,26.491188
12.593271,29.512474,8.162051,-8.052186,-11.778439,4.536507,40.187686,48.04303,15.413138,12.089723,-30.208286,9.068437,20.045777,-8.757153,18.535134,23.87274,-8.656443,2.824445,-6.037995,-2.71458,15.614557,-17.821012,-4.527352,1.112383,2.220188,1.414511,-8.555734,-8.555734,-3.218128,-12.281987,4.032959,-31.215381,12.593271,6.04715,6.953536,23.469902,4.032959,23.87274,-11.274891,25.886931
13.600366,34.547951,3.227283,-11.67773,-11.375601,2.220188,34.447242,49.352254,15.211719,3.227283,-19.734493,10.679789,14.305333,-5.635157,21.858549,21.959258,-8.857862,2.220188,-6.037995,-9.159991,15.614557,-15.202564,-5.534447,7.759213,3.428702,-1.103227,-8.455024,-8.052186,-6.239414,-11.274891,4.939345,-33.63241,13.701076,4.939345,0.105287,15.916686,5.745022,22.865644,-11.274891,26.189059
16.420233,12.895399,5.040055,-11.274891,-14.195468,7.255665,30.821698,46.733806,14.305333,0.608835,-19.633784,9.672694,17.729457,-4.124514,16.319524,13.398947,-12.684825,2.623026,-1.203937,-10.368505,17.729457,-17.015335,-2.009613,8.36347,-2.311742,-0.901808,-9.36141,-13.188373,-8.052186,-9.864958,1.918059,-38.16434,12.996109,4.536507,-8.757153,10.881208,1.414511,18.837262,-10.670634,24.779126
17.528038,14.103914,6.449988,-6.642252,-17.317464,3.529412,28.30396,42.403296,4.536507,-0.398261,-28.093385,9.773403,16.520943,-1.606775,16.118105,5.845731,-10.368505,6.04715,5.745022,-13.188373,21.65713,-21.647974,-1.506066,10.075532,4.133669,2.623026,-7.24651,-11.879149,-5.534447,-11.375601,1.71664,-39.775692,10.679789,0.709544,-18.22385,3.83154,-4.628061,20.750744,-14.699016,21.757839
19.844358,17.528038,10.981918,-7.649348,-16.914626,6.248569,25.282673,43.108263,-9.663539,-0.801099,-32.222477,4.536507,16.722362,0.508125,13.600366,0.306706,-10.670634,2.220188,10.075532,-10.872053,19.844358,-23.158618,-1.606775,10.377661,-3.218128,3.126574,-10.066377,-9.2607,-1.304646,-10.267796,4.032959,-38.466468,12.089723,-1.103227,-25.374228,5.040055,-9.159991,26.692607,-15.202564,18.233005
20.045777,3.83154,11.686885,-8.455024,-16.310369,6.14786,21.355001,44.417487,-28.697643,-2.311742,-35.94873,3.630121,13.499657,-0.700389,8.061341,0.910964,-8.757153,0.105287,7.154955,-9.36141,19.139391,-9.46212,0.306706,13.096818,-12.584115,3.730831,-9.764248,-7.951476,1.011673,-13.289082,3.126574,-39.977112,12.895399,-5.937285,-29.906157,3.327993,-14.699016,19.44152,-13.69192,18.333715
17.326619,-9.36141,7.557793,-8.555734,-17.116045,9.672694,19.642939,46.230259,-46.019684,-6.742962,-22.050813,4.637217,12.593271,0.910964,3.126574,4.637217,-8.455024,-2.613871,6.852827,-10.670634,21.052872,6.651408,0.004578,12.79469,-13.490501,2.421607,-8.152895,-9.059281,4.335088,-12.181277,7.054246,-41.286336,9.068437,-8.656443,-29.3019,6.953536,-19.533074,10.57908,-13.188373,18.535134
